SPONSOR,CATEGORY,AIRDATE,AIRTIME,PROGRAM,AFFILIATION,TONE
"PRYOR, MARK",US SENATE,20130607,0523,KNWA EARLY TODAY,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20130607,1727,KNWA 5PM NEWS,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20130607,1610,JUDGE JUDY,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20130607,0618,KNWA TODAY,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20130607,0816,CBS THIS MORNING,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20130607,2230,THV11 NEWS AT 10,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20130607,1823,THV11 NEWS AT 6,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20130607,0511,THV11 THIS MORNING,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20130607,0649,THV11 THIS MORNING,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20130607,1726,THV11 NEWS AT 5,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20130607,1849,THV11 NEWS AT 6:30,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20130607,1509,DR PHIL,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20130607,2309,LATE SHOW/DAVID LTTRMN,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20130607,1028,PRICE IS RIGHT-CBS,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20130607,1628,ELLEN DEGENERES SHOW,DEMOCRAT,POSITIVE
"PRYOR, MARK",US SENATE,20130806,2223,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130806,2230,CHANNEL 7 NEWS NIGHTSIDE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130806,2214,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130806,2222,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130806,2130,FOX 16 NEWS AT 9:00PM,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130806,2227,KNWA 10 PM NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130806,2211,THV11 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,0638,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,1709,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,1806,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,2230,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,1208,KARK 4 NEWS AT NOON,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,1827,CHANNEL 7 NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,2224,CHANNEL 7 NEWS NIGHTSIDE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,1726,CHANNEL 7 NEWS LIVE AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,0618,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,1148,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,1212,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,1725,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,1809,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,2223,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,0628,5 NEWS THIS MORNING AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,2149,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,2223,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,1716,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,1813,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,2124,FOX 16 NEWS AT 9:00PM,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,1758,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,1723,KNWA 5PM NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,1816,KNWA 6 PM NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,2227,KNWA 10 PM NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,0611,KNWA TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,1214,ARKANSAS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,1844,THV11 NEWS AT 6:30,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,1855,THV11 NEWS AT 6:30,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,1819,THV11 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,1829,THV11 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,1710,THV11 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,1228,THV11 NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,0628,THV11 THIS MORNING,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20130807,2218,THV11 NEWS AT 10,DEMOCRAT,NEGATIVE
"COTTON, TOM",US SENATE,20131005,2253,KARK 4 NEWS AT 10,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131005,2135,NEWS,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131005,2122,FOX COLLEGE FOOTBALL,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131006,0027,SATURDAY NIGHT LIVE-NBC,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131006,2144,NBC SUNDAY NIGHT FTBLL,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131006,1422,NFC FOOTBALL GAME,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131006,1506,NFC FOOTBALL GAME,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131006,2301,THV11 NEWS AT 10,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131006,1531,AFC FOOTBALL GM-2,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131006,0854,SUNDAY MORNING-CBS,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131007,1750,NBC NIGHTLY/BRIAN WLMS,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131007,2247,TONIGHT SHOW/JAY LENO,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131007,1847,ENTERTAINMENT TONIGHT,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131007,1810,KARK 4 NEWS AT 6,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131007,2222,KARK 4 NEWS AT 10,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131007,0654,KARK 4 TODAY,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131007,0547,DAYBREAK,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131007,0659,DAYBREAK,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131007,0729,GOOD MORNING AMERICA,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131007,2159,CASTLE-ABC,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131007,1727,CHANNEL 7 NEWS LIVE AT 5,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131007,1117,WHO WANTS/MILLIONAIRE,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131007,1847,WHEEL OF FORTUNE,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131007,2230,CHANNEL 7 NEWS NIGHTSIDE,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131007,1826,CHANNEL 7 NEWS,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131007,1143,MID-DAY ARKANSAS,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131007,1814,BIG BANG THEORY,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131007,2258,TWO AND A HALF MEN,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131007,2228,TWO AND A HALF MEN,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131007,0816,CBS THIS MORNING,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131007,1619,ELLEN DEGENERES SHOW,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131007,1749,CBS EVENING NEWS/SCOTT P,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131007,1716,THV11 NEWS AT 5,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131007,0610,THV11 THIS MORNING,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131008,0620,KARK 4 TODAY,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131008,2211,KARK 4 NEWS AT 10,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131008,1811,KARK 4 NEWS AT 6,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131008,2246,TONIGHT SHOW/JAY LENO,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131008,1750,NBC NIGHTLY/BRIAN WLMS,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131008,1840,ENTERTAINMENT TONIGHT,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131008,2135,CHICAGO FIRE-NBC,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131008,1926,VOICE-NBC,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131008,0758,TODAY SHOW,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131008,0858,TODAY SHOW,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131008,1721,CHANNEL 7 NEWS LIVE AT 5,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131008,1156,MID-DAY ARKANSAS,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131008,2228,CHANNEL 7 NEWS NIGHTSIDE,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131008,1824,CHANNEL 7 NEWS,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131008,1859,WHEEL OF FORTUNE,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131008,1128,WHO WANTS/MILLIONAIRE,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131008,0848,GOOD MORNING AMERICA,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131008,0546,DAYBREAK,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131008,0654,DAYBREAK,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131008,2229,TWO AND A HALF MEN,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131008,2255,TWO AND A HALF MEN,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131008,0630,THV11 THIS MORNING,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131008,1728,THV11 NEWS AT 5,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131008,1858,THV11 NEWS AT 6:30,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131008,1647,ELLEN DEGENERES SHOW,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131008,0853,CBS THIS MORNING,REPUBLICAN,NEGATIVE
"PRYOR, MARK",US SENATE,20131008,2223,KARK 4 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131008,1729,KARK 4 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131008,2246,TONIGHT SHOW/JAY LENO,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131008,1839,ENTERTAINMENT TONIGHT,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131008,1848,WHEEL OF FORTUNE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131008,1827,CHANNEL 7 NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131008,2222,CHANNEL 7 NEWS NIGHTSIDE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131008,2211,TWO AND A HALF MEN,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131008,2212,THV11 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131008,1817,THV11 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131008,1947,NCIS-CBS,DEMOCRAT,NEGATIVE
"COTTON, TOM",US SENATE,20131009,0729,TODAY SHOW,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131009,1750,NBC NIGHTLY/BRIAN WLMS,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131009,2309,TONIGHT SHOW/JAY LENO,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131009,1856,ENTERTAINMENT TONIGHT,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131009,1815,KARK 4 NEWS AT 6,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131009,2211,KARK 4 NEWS AT 10,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131009,0608,KARK 4 TODAY,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131009,0652,KARK 4 TODAY,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131009,0546,DAYBREAK,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131009,0623,DAYBREAK,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131009,0729,GOOD MORNING AMERICA,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131009,1121,WHO WANTS/MILLIONAIRE,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131009,1853,WHEEL OF FORTUNE,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131009,1826,CHANNEL 7 NEWS,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131009,2222,CHANNEL 7 NEWS NIGHTSIDE,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131009,1721,CHANNEL 7 NEWS LIVE AT 5,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131009,1154,MID-DAY ARKANSAS,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131009,2215,TWO AND A HALF MEN,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131009,2259,TWO AND A HALF MEN,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131009,1812,BIG BANG THEORY,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131009,2038,X FACTOR-FOX,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131009,0814,CBS THIS MORNING,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131009,1631,ELLEN DEGENERES SHOW,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131009,1749,CBS EVENING NEWS/SCOTT P,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131009,0642,THV11 THIS MORNING,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131009,1720,THV11 NEWS AT 5,REPUBLICAN,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,1822,REGION 8 NEWS AT SIX,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,2216,REGION 8 NEWS AT TEN,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,1648,JUDGE JUDY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,0859,TODAY SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,2042,LAW & ORDER: SPECIAL VIC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,0538,KARK 4 TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,0614,KARK 4 TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,1811,KARK 4 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,2230,KARK 4 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,1824,CHANNEL 7 NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,1726,CHANNEL 7 NEWS LIVE AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,2230,CHANNEL 7 NEWS NIGHTSIDE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,1846,WHEEL OF FORTUNE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,0912,GOOD MORNING ARKANSAS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,0617,DAYBREAK,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,0843,GOOD MORNING AMERICA,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,2214,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,1959,SURVIVOR-CBS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,2329,LATE SHOW/DAVID LTTRMN,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,1821,5 NEWS AT 6PM,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,1725,5 NEWS AT 5PM,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,2214,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,2138,FOX 16 NEWS AT 9:00PM,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,2003,X FACTOR-FOX,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,1845,THV11 NEWS AT 6:30,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,1728,THV11 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,0613,THV11 THIS MORNING,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,2217,THV11 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,0959,ARTHRITIS PAIN?,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,2131,CSI: CRIME SCENE INVSTGT,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131009,0824,CBS THIS MORNING,DEMOCRAT,NEGATIVE
"COTTON, TOM",US SENATE,20131010,0623,KARK 4 TODAY,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131010,2233,KARK 4 NEWS AT 10,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131010,2212,KARK 4 NEWS AT 10,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131010,1816,KARK 4 NEWS AT 6,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131010,1847,ENTERTAINMENT TONIGHT,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131010,1750,NBC NIGHTLY/BRIAN WLMS,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131010,0858,TODAY SHOW,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131010,1159,MID-DAY ARKANSAS,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131010,2223,CHANNEL 7 NEWS NIGHTSIDE,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131010,1827,CHANNEL 7 NEWS,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131010,2159,SCANDAL-ABC,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131010,1859,WHEEL OF FORTUNE,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131010,1125,WHO WANTS/MILLIONAIRE,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131010,1726,CHANNEL 7 NEWS LIVE AT 5,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131010,0754,GOOD MORNING AMERICA,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131010,0538,DAYBREAK,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131010,0628,DAYBREAK,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131010,1829,BIG BANG THEORY,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131010,2214,TWO AND A HALF MEN,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131010,2243,TWO AND A HALF MEN,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131010,0659,THV11 THIS MORNING,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131010,1717,THV11 NEWS AT 5,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131010,1624,ELLEN DEGENERES SHOW,REPUBLICAN,NEGATIVE
"COTTON, TOM",US SENATE,20131010,0840,CBS THIS MORNING,REPUBLICAN,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,0620,GOOD MORNING REGION 8,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,1115,REGION 8 NEWS AT MIDDAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,1849,WHEEL OF FORTUNE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,2039,GREY'S ANATOMY-ABC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,0758,GOOD MORNING AMERICA,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,1639,AMERICA NOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,2248,JIMMY KIMMEL LIVE-ABC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,2223,KARK 4 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,0637,KARK 4 TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,1717,KARK 4 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,1225,KARK 4 NEWS AT NOON,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,2117,PARENTHOOD/NBC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,0835,TODAY SHOW,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,1840,ENTERTAINMENT TONIGHT,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,0854,GOOD MORNING AMERICA,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,0554,DAYBREAK,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,0652,DAYBREAK,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,1059,VIEW-ABC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,1825,CHANNEL 7 NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,2231,CHANNEL 7 NEWS NIGHTSIDE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,2130,SCANDAL-ABC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,1725,5 NEWS AT 5PM,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,1221,5 NEWS AT NOON,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,1425,LET'S MAKE A DEAL-CBS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,0648,5 NEWS THIS MORNING AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,2328,LATE SHOW/DAVID LTTRMN,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,1848,WHEEL OF FORTUNE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,2223,NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,1654,JEOPARDY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,0824,CBS THIS MORNING,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,1940,X FACTOR-FOX,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,0759,GOOD MORNING AMERICA,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,0624,40/29 NEWS SUNRISE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,1815,40/29 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,2017,GREY'S ANATOMY-ABC,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,2255,TWO AND A HALF MEN,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,1815,BIG BANG THEORY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,2226,KNWA 10 PM NEWS,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,0653,KNWA TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,1610,JUDGE JUDY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,1059,TODAY SHOW III,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,0929,TODAY SHOW II,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,1848,WHEEL OF FORTUNE,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,1712,NBC 6 NEWS AT 5,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,0608,NBC 6 NEWS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,0642,NBC 6 NEWS TODAY,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,1810,NBC 6 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,1827,NBC 6 NEWS AT 6,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,2219,NBC 6 NEWS AT 10,DEMOCRAT,NEGATIVE
"PRYOR, MARK",US SENATE,20131010,0858,TODAY SHOW,DEMOCRAT,NEGATIVE
