DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
01/04/2016,23:33,MANHATTAN,10075,40.7749592,-73.9588943,"(40.7749592, -73.9588943)",EAST 79 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3365129,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/04/2016,23:37,,,,,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3365227,LIVERY VEHICLE,UNKNOWN,,,
01/04/2016,23:51,BROOKLYN,11213,40.6691002,-73.9366568,"(40.6691002, -73.9366568)",EASTERN PARKWAY,TROY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3365434,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/04/2016,2:00,QUEENS,11433,40.6961801,-73.7921647,"(40.6961801, -73.7921647)",UNION HALL STREET,108 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3368846,PASSENGER VEHICLE,UNKNOWN,,,
01/04/2016,2:06,QUEENS,11413,40.6621848,-73.7464152,"(40.6621848, -73.7464152)",EDGEWOOD AVENUE,144 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364945,UNKNOWN,PASSENGER VEHICLE,,,
01/04/2016,2:06,QUEENS,11413,40.6621848,-73.7464152,"(40.6621848, -73.7464152)",EDGEWOOD AVENUE,144 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364947,UNKNOWN,PASSENGER VEHICLE,,,
01/04/2016,2:13,BRONX,10472,40.8260286,-73.8785792,"(40.8260286, -73.8785792)",ELDER AVENUE,WATSON AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3364651,PASSENGER VEHICLE,,,,
01/04/2016,9:35,BRONX,10474,40.8123352,-73.8923716,"(40.8123352, -73.8923716)",TRUXTON STREET,EAST 156 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,3365895,OTHER,,,,
01/04/2016,9:40,MANHATTAN,10009,40.7250737,-73.9812105,"(40.7250737, -73.9812105)",EAST 7 STREET,AVENUE B,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364525,PASSENGER VEHICLE,UNKNOWN,,,
01/04/2016,9:45,BROOKLYN,11235,40.5781233,-73.9590155,"(40.5781233, -73.9590155)",BRIGHTON 11 STREET,BRIGHTON BEACH AVENUE,,0,0,0,0,0,0,0,0,,,,,,3364709,PASSENGER VEHICLE,VAN,,,
01/04/2016,9:45,BROOKLYN,11238,40.6757557,-73.9597594,"(40.6757557, -73.9597594)",PROSPECT PLACE,CLASSON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364848,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/04/2016,9:45,MANHATTAN,10011,40.7392682,-73.995446,"(40.7392682, -73.995446)",WEST 17 STREET,6 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364540,UNKNOWN,VAN,,,
01/04/2016,9:45,MANHATTAN,10027,40.8069826,-73.9534995,"(40.8069826, -73.9534995)",WEST 120 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364616,PASSENGER VEHICLE,UNKNOWN,,,
01/04/2016,9:45,,,,,,23 AVENUE,86 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3365041,SPORT UTILITY / STATION WAGON,,,,
01/04/2016,9:45,,,40.727873,-73.9291223,"(40.727873, -73.9291223)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3365611,VAN,LARGE COM VEH(6 OR MORE TIRES),,,
01/04/2016,9:50,BRONX,10475,40.8786018,-73.8240891,"(40.8786018, -73.8240891)",,,120 CASALS PLACE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3364665,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/04/2016,9:50,MANHATTAN,10028,40.7768682,-73.9554089,"(40.7768682, -73.9554089)",3 AVENUE,EAST 83 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3364581,SPORT UTILITY / STATION WAGON,TAXI,,,
01/04/2016,9:51,,,40.5453441,-74.1605691,"(40.5453441, -74.1605691)",,,P/L OF 4343 AMBOY ROAD,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3365065,SPORT UTILITY / STATION WAGON,LARGE COM VEH(6 OR MORE TIRES),,,
01/04/2016,9:55,BROOKLYN,11212,40.6562201,-73.9131451,"(40.6562201, -73.9131451)",STRAUSS STREET,EAST 98 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3365394,PASSENGER VEHICLE,UNKNOWN,,,
01/04/2016,9:57,QUEENS,11694,40.5803156,-73.8354228,"(40.5803156, -73.8354228)",BEACH 114 STREET,ROCKAWAY BEACH BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3365511,VAN,VAN,,,
01/03/2016,6:20,BRONX,10469,40.8760422,-73.8566617,"(40.8760422, -73.8566617)",EAST 212 STREET,LACONIA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364156,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2016,14:00,,,,,,WATCHOGUE ROAD,CRYSTAL AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3364484,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2016,14:10,BROOKLYN,11217,40.6776795,-73.9795979,"(40.6776795, -73.9795979)",DE GRAW STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364236,PASSENGER VEHICLE,UNKNOWN,,,
01/03/2016,14:11,QUEENS,11365,40.7346894,-73.7984421,"(40.7346894, -73.7984421)",67 AVENUE,171 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3364350,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2016,14:15,BRONX,10467,40.8806582,-73.8776152,"(40.8806582, -73.8776152)",WAYNE AVENUE,EAST GUN HILL ROAD,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3364172,SPORT UTILITY / STATION WAGON,VAN,,,
01/03/2016,14:15,QUEENS,11355,40.7524887,-73.8268873,"(40.7524887, -73.8268873)",MAIN STREET,CHERRY AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Turning Improperly,,,,3364980,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/03/2016,14:15,QUEENS,11385,40.7031084,-73.866537,"(40.7031084, -73.866537)",MYRTLE AVENUE,82 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364292,PASSENGER VEHICLE,VAN,,,
01/03/2016,14:15,QUEENS,11434,40.6895707,-73.778912,"(40.6895707, -73.778912)",115 AVENUE,170 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364410,PASSENGER VEHICLE,UNKNOWN,,,
01/03/2016,14:17,MANHATTAN,10013,40.7206286,-74.0052093,"(40.7206286, -74.0052093)",WEST BROADWAY,LISPENARD STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Fatigued/Drowsy,,,,3364017,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/03/2016,14:20,MANHATTAN,10001,40.7521904,-73.9934636,"(40.7521904, -73.9934636)",WEST 34 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3364052,BUS,PASSENGER VEHICLE,,,
01/03/2016,14:20,,,,,,FOREST AVENUE,BURNSIDE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3364486,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2016,14:20,,,40.7367356,-73.8544944,"(40.7367356, -73.8544944)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Unspecified,,,3364401,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
01/03/2016,14:20,BRONX,10472,40.8347693,-73.8699408,"(40.8347693, -73.8699408)",ROSEDALE AVENUE,EAST 174 STREET,,1,0,0,0,0,0,1,0,Prescription Medication,Unspecified,,,,3364647,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2016,14:20,,,40.7832717,-73.8248433,"(40.7832717, -73.8248433)",,,,1,0,0,0,0,0,1,0,Outside Car Distraction,,,,,3364983,PASSENGER VEHICLE,,,,
01/03/2016,14:23,BROOKLYN,11231,40.6764874,-73.9987274,"(40.6764874, -73.9987274)",NELSON STREET,COURT STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364836,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2016,14:25,BRONX,10452,40.8408751,-73.9197853,"(40.8408751, -73.9197853)",WEST 170 STREET,CROMWELL AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3364654,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2016,14:25,,,,,,,,,0,0,0,0,0,0,0,0,Outside Car Distraction,Outside Car Distraction,Fatigued/Drowsy,,,3365223,SPORT UTILITY / STATION WAGON,VAN,SPORT UTILITY / STATION WAGON,,
01/03/2016,14:26,QUEENS,11420,40.68636,-73.8100256,"(40.68636, -73.8100256)",134 STREET,109 AVENUE,,0,0,0,0,0,0,0,0,Physical Disability,Physical Disability,,,,3364333,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2016,14:27,BROOKLYN,11218,40.6430508,-73.9763943,"(40.6430508, -73.9763943)",BEVERLY ROAD,EAST 4 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364758,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2016,14:30,BRONX,10463,40.8768088,-73.9053501,"(40.8768088, -73.9053501)",,,171 WEST 230 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364166,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/03/2016,14:30,QUEENS,11427,40.7243404,-73.7618509,"(40.7243404, -73.7618509)",208 STREET,86 ROAD,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,Unspecified,Unspecified,,3364961,UNKNOWN,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
01/03/2016,14:30,,,,,,RICHMOND AVENUE,DRAPER PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364487,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2016,14:30,,,,,,,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3364263,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2016,14:30,BROOKLYN,11220,40.6349117,-74.0101603,"(40.6349117, -74.0101603)",61 STREET,8 AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3365314,SPORT UTILITY / STATION WAGON,,,,
01/03/2016,14:31,,,40.7861411,-73.9392802,"(40.7861411, -73.9392802)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3368552,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/03/2016,14:35,QUEENS,11372,40.7504217,-73.8730723,"(40.7504217, -73.8730723)",,,37-36 94 ST,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364471,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2016,14:35,QUEENS,11419,40.6900457,-73.8148037,"(40.6900457, -73.8148037)",LIBERTY AVENUE,131 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3364331,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/03/2016,14:37,BROOKLYN,11218,40.6472977,-73.9802919,"(40.6472977, -73.9802919)",CATON AVENUE,MCDONALD AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3364802,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/03/2016,14:40,BRONX,10460,40.8409524,-73.879376,"(40.8409524, -73.879376)",BOSTON ROAD,EAST 178 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3364684,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/03/2016,14:40,MANHATTAN,10065,40.7634806,-73.9672727,"(40.7634806, -73.9672727)",LEXINGTON AVENUE,EAST 61 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3364583,OTHER,SPORT UTILITY / STATION WAGON,,,
01/03/2016,14:45,,,40.7385143,-73.8064906,"(40.7385143, -73.8064906)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3364981,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2016,14:48,BROOKLYN,11215,40.6656936,-73.9825826,"(40.6656936, -73.9825826)",11 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364237,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2016,14:50,MANHATTAN,10038,40.7083897,-74.0048152,"(40.7083897, -74.0048152)",FULTON STREET,CLIFF STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364019,PASSENGER VEHICLE,UNKNOWN,,,
01/03/2016,14:55,,,40.7707174,-73.8788542,"(40.7707174, -73.8788542)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364469,SPORT UTILITY / STATION WAGON,,,,
01/03/2016,14:58,MANHATTAN,10024,40.7831606,-73.9804719,"(40.7831606, -73.9804719)",WEST 78 STREET,BROADWAY,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3364591,PASSENGER VEHICLE,,,,
01/03/2016,15:00,BRONX,10452,40.8454299,-73.9139752,"(40.8454299, -73.9139752)",JEROME AVENUE,FEATHERBED LANE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3364142,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/03/2016,15:00,BRONX,10473,40.8243306,-73.8743693,"(40.8243306, -73.8743693)",BRUCKNER BOULEVARD,STRATFORD AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Prescription Medication,,,,3364117,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/03/2016,15:00,BROOKLYN,11233,40.6701181,-73.9224672,"(40.6701181, -73.9224672)",SAINT JOHNS PLACE,RALPH AVENUE,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,3364850,PASSENGER VEHICLE,UNKNOWN,,,
01/03/2016,15:00,QUEENS,11368,40.7419843,-73.8611867,"(40.7419843, -73.8611867)",101 STREET,CHRISTIE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3365663,SPORT UTILITY / STATION WAGON,VAN,,,
01/03/2016,15:00,QUEENS,11375,40.7291543,-73.8494477,"(40.7291543, -73.8494477)",YELLOWSTONE BOULEVARD,66 ROAD,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3364404,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/03/2016,15:00,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364663,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/03/2016,15:00,BRONX,10458,40.8653832,-73.893468,"(40.8653832, -73.893468)",EAST KINGSBRIDGE ROAD,EAST 194 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3364700,SPORT UTILITY / STATION WAGON,,,,
01/03/2016,15:12,BROOKLYN,11212,40.6547385,-73.9069229,"(40.6547385, -73.9069229)",LINDEN BOULEVARD,ROCKAWAY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3365400,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/03/2016,15:12,BROOKLYN,11222,40.7320934,-73.9494529,"(40.7320934, -73.9494529)",PROVOST STREET,JAVA STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3364272,PASSENGER VEHICLE,UNKNOWN,,,
01/03/2016,15:13,BROOKLYN,11234,40.6139529,-73.9335287,"(40.6139529, -73.9335287)",EAST 38 STREET,AVENUE R,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3368108,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2016,15:15,QUEENS,11375,40.7201645,-73.844789,"(40.7201645, -73.844789)",71 AVENUE,AUSTIN STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3364402,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/03/2016,15:16,BRONX,10469,40.8770717,-73.8462271,"(40.8770717, -73.8462271)",BOSTON ROAD,MICKLE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364158,OTHER,OTHER,,,
01/03/2016,15:20,MANHATTAN,10034,40.8589127,-73.9229593,"(40.8589127, -73.9229593)",DYCKMAN STREET,10 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3364628,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/03/2016,15:20,QUEENS,11355,40.7493471,-73.8258452,"(40.7493471, -73.8258452)",MAIN STREET,PECK AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3365641,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2016,15:20,QUEENS,11373,40.7384268,-73.8655497,"(40.7384268, -73.8655497)",55 AVENUE,96 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3364989,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/03/2016,15:30,BROOKLYN,11212,40.6689755,-73.9066724,"(40.6689755, -73.9066724)",STONE AVENUE,BELMONT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364808,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2016,15:30,MANHATTAN,10001,40.7484385,-73.996196,"(40.7484385, -73.996196)",WEST 28 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3364533,LIVERY VEHICLE,UNKNOWN,,,
01/03/2016,18:56,QUEENS,11354,40.7707082,-73.8286271,"(40.7707082, -73.8286271)",31 ROAD,140 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Other Vehicular,Other Vehicular,Unspecified,,3364985,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
01/03/2016,19:00,BROOKLYN,11207,40.6769549,-73.8885919,"(40.6769549, -73.8885919)",ATLANTIC AVENUE,BARBEY STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364826,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2016,19:00,MANHATTAN,10022,40.7602226,-73.967462,"(40.7602226, -73.967462)",EAST 57 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3364555,PASSENGER VEHICLE,TAXI,,,
01/03/2016,19:00,QUEENS,11373,40.7463477,-73.8723835,"(40.7463477, -73.8723835)",LAMONT AVENUE,CASE STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3364990,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
01/03/2016,19:00,QUEENS,11434,40.674746,-73.7636755,"(40.674746, -73.7636755)",FARMERS BOULEVARD,GARRETT STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364415,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2016,19:00,,,,,,,,CROSS ISLAND PARKWY EXIT 23,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3364977,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2016,13:37,,,,,,,,,0,0,0,0,0,0,0,0,Outside Car Distraction,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,3374999,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
01/03/2016,0:01,BRONX,10463,40.8756831,-73.9083783,"(40.8756831, -73.9083783)",WEST 228 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3364697,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/03/2016,0:02,MANHATTAN,10280,40.7064837,-74.016732,"(40.7064837, -74.016732)",WEST STREET,2 PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364015,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2016,0:05,QUEENS,11420,40.6693852,-73.8144574,"(40.6693852, -73.8144574)",125 STREET,135 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364328,SPORT UTILITY / STATION WAGON,LIVERY VEHICLE,,,
01/03/2016,0:10,MANHATTAN,10040,40.8568082,-73.9282648,"(40.8568082, -73.9282648)",FORT GEORGE AVENUE,WEST 193 STREET,,0,0,0,0,0,0,0,0,Other Electronic Device,Other Electronic Device,,,,3364098,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2016,0:12,BRONX,10468,40.8708573,-73.8977908,"(40.8708573, -73.8977908)",RESERVOIR AVENUE,STRONG STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364165,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
01/03/2016,0:15,BROOKLYN,11220,40.648707,-74.0102489,"(40.648707, -74.0102489)",46 STREET,4 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3366074,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/03/2016,0:15,BROOKLYN,11238,40.6817692,-73.9675328,"(40.6817692, -73.9675328)",ATLANTIC AVENUE,VANDERBILT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364266,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/03/2016,0:15,MANHATTAN,10026,40.802488,-73.9567787,"(40.802488, -73.9567787)",8 AVENUE,WEST 113 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3364094,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2016,0:22,BROOKLYN,11233,40.6760813,-73.9061253,"(40.6760813, -73.9061253)",ATLANTIC AVENUE,SACKMAN STREET,,1,0,0,0,0,0,1,0,View Obstructed/Limited,Unspecified,,,,3364813,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/03/2016,0:25,QUEENS,11106,40.7628268,-73.9339794,"(40.7628268, -73.9339794)",21 STREET,34 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3364445,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2016,0:30,BROOKLYN,11208,40.677297,-73.8768167,"(40.677297, -73.8768167)",LOGAN STREET,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364830,PASSENGER VEHICLE,PICK-UP TRUCK,,,
01/03/2016,0:30,BROOKLYN,11212,40.6573261,-73.8995128,"(40.6573261, -73.8995128)",,,1705 LINDEN BOULEVARD,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3374180,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2016,0:30,QUEENS,11435,40.7097098,-73.8134181,"(40.7097098, -73.8134181)",143 STREET,85 ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364341,PASSENGER VEHICLE,UNKNOWN,,,
01/03/2016,0:40,,,40.7256832,-73.8910431,"(40.7256832, -73.8910431)",,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3364926,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
01/03/2016,10:00,MANHATTAN,10019,40.768439,-73.9890504,"(40.768439, -73.9890504)",10 AVENUE,WEST 56 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3364570,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/03/2016,10:00,QUEENS,11361,40.7575928,-73.7810721,"(40.7575928, -73.7810721)",202 STREET,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3364396,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/03/2016,10:00,QUEENS,11434,40.6783648,-73.7794791,"(40.6783648, -73.7794791)",BREWER BOULEVARD,BAISLEY BOULEVARD,,4,0,0,0,0,0,4,0,Unspecified,Unspecified,,,,3364409,VAN,PASSENGER VEHICLE,,,
01/03/2016,10:02,BRONX,10472,40.8317641,-73.8751431,"(40.8317641, -73.8751431)",MORRISON AVENUE,EAST 172 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364642,PASSENGER VEHICLE,UNKNOWN,,,
01/03/2016,10:05,BROOKLYN,11204,40.6243218,-73.9849637,"(40.6243218, -73.9849637)",18 AVENUE,56 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3364759,PICK-UP TRUCK,PASSENGER VEHICLE,,,
01/03/2016,10:10,BRONX,10454,40.8081625,-73.9265219,"(40.8081625, -73.9265219)",EAST 135 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3364106,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2016,10:10,QUEENS,11102,40.7764669,-73.9273765,"(40.7764669, -73.9273765)",ASTORIA PARK SOUTH,14 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3365027,UNKNOWN,,,,
01/03/2016,10:15,STATEN ISLAND,10312,40.5622663,-74.1734835,"(40.5622663, -74.1734835)",ARTHUR KILL ROAD,TOKEN STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3364494,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/03/2016,10:20,BROOKLYN,11214,40.6096818,-73.9929769,"(40.6096818, -73.9929769)",20 AVENUE,77 STREET,,0,0,0,0,0,0,0,0,Physical Disability,Unspecified,,,,3364738,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
